Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
70,2,True,True,True,Southern Janatabad,2500000000.0,83333.33
68,2,True,True,True,Southern Janatabad,2100000000.0,70000.0
64,2,True,True,True,Southern Janatabad,2050000000.0,68333.33
102,2,True,True,True,Southern Janatabad,5600000000.0,186666.67
53,1,True,True,True,Southern Janatabad,2430000000.0,81000.0
105,2,True,True,True,Southern Janatabad,3900000000.0,130000.0
72,2,True,True,False,Southern Janatabad,2113000000.0,70433.33
73,2,True,True,False,Southern Janatabad,2108000000.0,70266.67
72,2,True,True,True,Southern Janatabad,2600000000.0,86666.67
85,2,True,True,True,Southern Janatabad,4400000000.0,146666.67
92,2,True,True,True,Southern Janatabad,3990000000.0,133000.0
85,2,True,True,False,Southern Janatabad,3400000000.0,113333.33
68,2,True,True,True,Southern Janatabad,2200000000.0,73333.33
85,2,True,True,True,Southern Janatabad,3600000000.0,120000.0
93,2,True,True,True,Southern Janatabad,4600000000.0,153333.33
90,2,True,True,True,Southern Janatabad,3000000000.0,100000.0
97,2,True,True,True,Southern Janatabad,3880000000.0,129333.33
97,2,True,True,True,Southern Janatabad,3500000000.0,116666.67
90,2,True,True,True,Southern Janatabad,3280000000.0,109333.33
90,2,True,True,True,Southern Janatabad,3680000000.0,122666.67
136,3,True,True,True,Southern Janatabad,6200000000.0,206666.67
120,2,True,True,True,Southern Janatabad,4100000000.0,136666.67
124,3,True,True,True,Southern Janatabad,5950000000.0,198333.33
88,2,True,True,True,Southern Janatabad,2560000000.0,85333.33
74,2,True,True,True,Southern Janatabad,2800000000.0,93333.33
90,2,True,True,True,Southern Janatabad,3780000000.0,126000.0
100,2,True,True,True,Southern Janatabad,5700000000.0,190000.0
78,2,True,True,True,Southern Janatabad,3500000000.0,116666.67
92,2,True,True,True,Southern Janatabad,3880000000.0,129333.33
98,2,True,True,True,Southern Janatabad,3600000000.0,120000.0
60,2,True,True,True,Southern Janatabad,2300000000.0,76666.67
65,2,True,True,True,Southern Janatabad,2250000000.0,75000.0
65,1,True,True,True,Southern Janatabad,2500000000.0,83333.33
88,2,True,True,True,Southern Janatabad,3500000000.0,116666.67
75,2,True,True,True,Southern Janatabad,2300000000.0,76666.67
90,2,True,True,True,Southern Janatabad,3750000000.0,125000.0
75,2,True,True,True,Southern Janatabad,2700000000.0,90000.0
75,2,True,True,False,Southern Janatabad,2100000000.0,70000.0
72,2,True,True,False,Southern Janatabad,2090000000.0,69666.67
68,2,True,True,True,Southern Janatabad,2200000000.0,73333.33
90,2,True,True,True,Southern Janatabad,3750000000.0,125000.0
100,2,True,True,True,Southern Janatabad,5600000000.0,186666.67
88,2,True,True,True,Southern Janatabad,4500000000.0,150000.0
73,2,True,True,True,Southern Janatabad,3060000000.0,102000.0
72,2,True,True,True,Southern Janatabad,2550000000.0,85000.0
80,2,True,True,True,Southern Janatabad,3000000000.0,100000.0
95,2,True,True,True,Southern Janatabad,3300000000.0,110000.0
90,2,True,True,True,Southern Janatabad,3350000000.0,111666.67
90,2,True,True,True,Southern Janatabad,3350000000.0,111666.67
105,2,True,True,True,Southern Janatabad,3500000000.0,116666.67
86,2,True,True,True,Southern Janatabad,3500000000.0,116666.67
